"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"52077";"DISCIPLINA";"TGP0025";"G";"SEMINÁRIO DO TCC";"CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"Elementos do projeto de pesquisa ou projeto de intervenção: o problema, os objetivos, a justificativa, o referencial teórico e a metodologia.";"";"O Seminário do Trabalho de Conclusão do Curso objetiva conduzir o aluno a realizar um projeto de pesquisa ou um projeto de intervenção em uma organização pública.";"Elementos do projeto de pesquisa ou projeto de intervenção: o problema, os objetivos, a justificativa, o referencial teórico e a metodologia.";"Bibliografia básica (títulos, periódicos etc.)

CERVO, Amado L.; BERVIAN, Pedro A.; DA SILVA, Roberto. Metodologia científica. 6. ed. São Paulo: Pearson Prentice Hall, 2007.

ROESCH, Sylvia Maria Azevedo. Projetos de estágio do curso de administração: guia para pesquisas, projetos, estágios e trabalho de conclusão de curso. São Paulo: Atlas, 1996.

ZANELLA, Liane Carly Hermes. Metodologia de estudo e de pesquisa em Administração. Florianópolis: Departamento de Ciências da Administração / UFSC; [Brasília]: CAPES : UAB, 2009.
Bibliografia complementar (títulos, periódicos etc.)
DEMO, Pedro. Metodologia do conhecimento científico. São Paulo: Atlas, 2000.
GIL, Antonio Carlos. Métodos e técnicas de pesquisa social. 5. ed. São Paulo: Atlas, 2007.

VERGARA, Sylvia Constant.  Projetos e relatórios de pesquisa em administração. São Paulo: Atlas, 1997.
";"";"2016";"2";"A Distância";""
"52078";"DISCIPLINA";"TGP0026";"G";"PLANEJAMENTO ESTRATÉGICO";"CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"Evolução do pensamento estratégico. Frentes de desenvolvimento da inteligência competitiva, tecnologia, gestão e ambiente. Principais modelos de análise do ambiente interno e externo. Matriz FOFA. Estratégia e posicionamento competitivo. Competências Centrais. Balanced Scorecard. O Processo Estratégico e a Busca de Capacitações Dinâmicas. Instituições, Políticas e Estratégias. Os grandes movimentos estratégicos. Estudos e análise de casos administrativos no setor público.";"";"A definir";"A definir";"A definir";"";"2016";"1";"A Distância";""
"52079";"DISCIPLINA";"TGP0027";"G";"ÉTICA E RESPONSABILIDADE SOCIAL";"CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"Atuação socioambiental das organizações: processos gerenciais que objetivam assegurar que os produtos, serviços, processos e instalações da organização sejam seguros aos usuários e à população, estimulando o desenvolvimento sustentável. Ética e controle social: processos gerenciais que objetivam o incentivo à participação da sociedade no controle das atividades da organização, estimulando a transparência e o comportamento ético.";"";"A disciplina objetiva fornecer ao aluno instrumentos para a gesta&#771;o da e&#769;tica e da responsabilidade social das organizac&#807;o&#771;es.";"Atuac&#807;a&#771;o socioambiental das organizac&#807;o&#771;es: processos gerenciais que objetivam assegurar que os produtos, servic&#807;os, processos e instalac&#807;o&#771;es da organizac&#807;a&#771;o sejam seguros aos usua&#769;rios e a&#768; populac&#807;a&#771;o, estimulando o desenvolvimento sustenta&#769;vel. E&#769;tica e controle social: processos gerenciais que objetivam o incentivo a&#768; participac&#807;a&#771;o da sociedade no controle das atividades da organizac&#807;a&#771;o, estimulando a transpare&#770;ncia e o comportamento e&#769;tico.";"ASSMANN, Selvino Jose&#769;. Filosofia e E&#769;tica. Floriano&#769;polis: Departamento de Cie&#770;ncias da Administrac&#807;a&#771;o / UFSC; Brasi&#769;lia: CAPES: UAB, 2009.
CHAUI&#769;, Marilena. Pu&#769;blico, privado, despotismo. In: NOVAES, Adauto (Org.). E&#769;tica. Sa&#771;o Paulo: Companhia das Letras, 1992. p. 345-390.
TOLDO, M. Responsabilidade social empresarial. In: Responsabilidade social das empresas: a contribuic&#807;a&#771;o das universidades. Sa&#771;o Paulo: Instituto Ethos, 2002.
Bibliografia complementar (ti&#769;tulos, perio&#769;dicos etc.)
DA MATA, Roberto. Considerac&#807;o&#771;es so&#769;cio-antropolo&#769;gicas sobre a e&#769;tica na sociedade brasileira. Informe de Consultoria apresentado ao Banco Interamericano de Desenvolvimento, 2001. Disponi&#769;vel em: <www.codigodeetica.es.gov.br/artigos/Etica%20Roberto%20da%20Matta.pdf>. Acesso em: 25 ago. 2009.
FOUCAULT, Michel. A e&#769;tica do cuidado de si como pra&#769;tica da liberdade. In: E&#769;tica, Sexualidade, Poli&#769;tica. Ditos e Escritos. vol. V. Rio de Janeiro: Forense Universita&#769;ria, 2004, p. 264-287.
TUGENDHAT, Ernst. Lic&#807;o&#771;es sobre e&#769;tica. Petro&#769;polis: Vozes, 2000.";"";"2015";"4";"A Distância";""
"52080";"DISCIPLINA";"TGP0028";"G";"ESTÁGIO SUPERVISIONADO";"CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"Ementa";"";"Texto em elaboração .";"Texto em elaboração.";"Texto em elaboração.";"";"2015";"2";"A Distância";""
"52081";"DISCIPLINA";"TGP0029";"G";"TRABALHO DE CONCLUSÃO DE CURSO";"CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS";"0";"0";"0";"120";"0";"120";"20";"false";"1";"";"";"";"";"Elaboração de um trabalho monográfico ou um relatório do trabalho de intervenção realizado em uma organização pública.";"";"A definir";"A definir";"A definir";"";"2016";"1";"A Distância";""
"52540";"MÓDULO";"IMD0901";"T";"INTRODUÇÃO ÀS TECNOLOGIAS DA INFORMAÇÃO";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Suíte de aplicativos de escritório
- Editores de Texto
- Planilhas Eletrônicas
- Apresentações de Slides
- Serviços de Internet
- Escritório na Web
";"";"";"";"";"";"";"";"A Distância";""
"52541";"MÓDULO";"IMD0902";"T";"INGLES TECNICO I";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Aprendendo a ler utilizando estratégias de leitura
- Compreendendo e utilizando skimming
- Localizando informações específicas
- Cognatos
- Conectivos
- Coesão e coerência
";"";"";"";"";"";"";"";"A Distância";""
"52542";"MÓDULO";"IMD0903";"T";"MATEMÁTICA APLICADA";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"20";"0";"20";"20";"false";"3";"";"";"";"";"- Razões, proporções e porcentagens.
- Regra de Três Simples e Composta.
- Potenciação
- Matrizes
- Lógica, Álgebra de Boole e Operadores
- Números Binários
";"";"";"";"";"";"";"";"A Distância";""
"52543";"MÓDULO";"IMD0904";"T";"LOGICA DE PROGRAMACAO";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Introdução aos algoritmos
- Tipos de dados
- Expressões
- Instruções primitivas
- Controle de fluxo de execução
- Estruturas de decisão
- Estruturas de repetição
- Vetores e matrizes
- Funções e procedimentos
- Mecanismos de passagem de parâmetros
";"";"";"";"";"";"";"";"A Distância";""
"52544";"MÓDULO";"IMD0905";"T";"PROGRAMACAO ESTRUTURADA";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Introdução à Programação Estruturada
- Tipos de dados, constantes e variáveis
- Entrada e saída (E/S) via console
- Comandos de iteração
- Manipulação de matrizes, caracteres e strings
- Manipulação de ponteiros
- Funções e procedimentos
- Estruturas e enumeração
- Entrada/ saída via arquivo
- Alocação Dinâmica
- Funções matemáticas e do sistema
";"";"";"";"";"";"";"";"A Distância";""
"52545";"MÓDULO";"IMD0906";"T";"PROGRAMACAO ORIENTADA A OBJETOS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Introdução à Programação Orientada a Objetos
- Sistemas OO
- Encapsulamento
- Tipos Primitivos
- Comandos
- Composição ou Agregação
- Arrays, coleções e listas
- Herança
- Polimorfismo
- Atributos e métodos estáticos, classes abstratas e interfaces
";"";"";"";"";"";"";"";"A Distância";""
"52546";"MÓDULO";"IMD0907";"T";"CONCEITOS DE ELETRICIDADE";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Principais grandezas elétricas
- Resistência equivalente em circuitos resistivos séries, paralelos e série-paralelos
- Tensões e correntes em vários pontos de um circuito elétrico
- Capacitância equivalente em circuitos passivos série e paralelo
- Equipamentos de medição das principais grandezas elétricas como tensão, corrente e potência elétrica
- Diferenciação dos diversos dispositivos em esquemas elétricos simples
- Princípios básicos sobre sistemas de aterramento elétrico
- Geradores, transformadores, reguladores de tensão e outros equipamentos básicos de um sistema elétrico
- Conceitos de física de semicondutores
- Princípios de funcionamento de dispositivos semicondutores como o diodo e o transistor
";"";"";"";"";"";"";"";"A Distância";""
"52547";"MÓDULO";"IMD0908";"T";"SISTEMAS OPERACIONAIS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Funcionamento de computador
- Importância do Sistema Operacional
- História de Sistemas Operacionais	
- Tipos de Estruturas de Sistemas Operacionais
- Sistemas Operacionais
- Gerenciamento de Dispositivos de entrada e saída
- Gerenciamento de Arquivos
- Gerência de processos
- Gerenciamento de memória
- Sistemas operacionais não convencionais
";"";"";"";"";"";"";"";"A Distância";""
"52548";"MÓDULO";"IMD0909";"T";"ARQUITETURA DE COMPUTADORES";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"20";"0";"20";"20";"false";"3";"";"";"";"";"- Histórico da computação
- Componentes de sistemas computacionais
- Conjunto de instruções
- Processadores
- Memórias
- Periféricos
- Sistemas Operacionais
- Placa mãe e componentes de computadores
";"";"";"";"";"";"";"";"A Distância";""
"52549";"MÓDULO";"IMD0910";"T";"INGLES TECNICO II";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Noun phrases
- Pronoun reference
- Forming English words
- Affixes	
- Modal verbs
- Phrasal verbs
- Adjectives
- Collocations
- Asking questions
- Writing paragraphs
";"";"";"";"";"";"";"";"A Distância";""
"52550";"MÓDULO";"IMD0911";"T";"BANCO DE DADOS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"80";"0";"80";"20";"false";"3";"";"";"";"";"- Introdução a Banco de Dados
- Modelo de Entidade e Relacionamento
- Modelo Relacional
- Transformações ER para MR
- Normalização
- Sistemas Gerenciadores de Banco de Dados
- SQL
- Engenharia Reversa
";"";"";"";"";"";"";"";"A Distância";""
"52551";"MÓDULO";"IMD0912";"T";"DESENVOLVIMENTO DESKTOP";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Componentes de Interface Gráfica
- Métodos
- Gerenciadores de layout
- Eventos e listeners
- Arquivos
- Streams de entrada e saída
- Expressões regulares
";"";"";"";"";"";"";"";"A Distância";""
"52552";"MÓDULO";"IMD0913";"T";"DISPOSITIVOS MÓVEIS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Introdução ao Desenvolvimento em Dispositivos Móveis
- Arquitetura de sistemas móveis
- Redes e Serviços Móveis
- Desenvolvimento de Dispositivos Móveis
- Modelo, Anatomia e ciclo de vida de Aplicações Android
- Interface Gráfica
- Componentes
- Conectividade
- Acesso a objetos remotos
- Gerenciamento de Serviços e Dispositivos
- Provedores de conteúdo
- APIs
- Internacionalização
- Modelo de Segurança
- Distribuição de Aplicações
- Plataformas e Tecnologias de Desenvolvimento Móvel
";"";"";"";"";"";"";"";"A Distância";""
"52553";"MÓDULO";"IMD0914";"T";"AUTORIA WEB";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Linguagens e ferramentas para o desenvolvimento Web
- HTML
- XHTML
- CSS
- Layout CSS
- Arquitetura da Informação
- Conteúdo para Web
- Layout	
- Acessibilidade e manutenção
";"";"";"";"";"";"";"";"A Distância";""
"52554";"MÓDULO";"IMD0915";"T";"DESENVOLVIMENTO WEB";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"120";"0";"120";"20";"false";"3";"";"";"";"";"- Ambiente de desenvolvimento para Web
- Técnicas e Tecnologias de Desenvolvimento de Sistemas Web
";"";"";"";"";"";"";"";"A Distância";""
"52555";"MÓDULO";"IMD0916";"T";"SISTEMAS DE CONECTIVIDADE";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Sistemas e as formas de conectividades
- Componentes de uma Rede
- Transmissão de informações
- Modelos de comunicação em redes
- Padrões de redes
- Redes Ethernet
- Arquitetura da Internet
";"";"";"";"";"";"";"";"A Distância";""
"52556";"MÓDULO";"IMD0917";"T";"INFRA-ESTRUTURA DE REDES";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Definição de um sistema estruturado
- Padrões
- Equipamentos envolvidos: cabos, conectores, racks, patch-panels e ativos de rede.
- Infraestrutura de suporte aos cabos: canaletas, eletrocalhas e pisos falsos.
- Instalações elétricas
- Refrigeração do ambiente
- O Projeto
- Documentação do projeto de redes
- Certificação
- Gerenciamento
";"";"";"";"";"";"";"";"A Distância";""
"52557";"MÓDULO";"IMD0918";"T";"REDES DE COMPUTADORES";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Máquinas virtuais
- Terminal remoto
- Captura de pacotes
- Protocolo ARP
- Protocolos TCP e UDP
- Tradução de endereços de rede - NAT
- Protocolo DHCP
- Sistema de Nomes de Domínio
- Autenticação e compartilhamento de arquivos	
- Protocolo HTTP
- Proxy e servidor Squid
- Correio eletrônico
- Gerenciamento de redes
";"";"";"";"";"";"";"";"A Distância";""
"52558";"MÓDULO";"IMD0919";"T";"SEGURANÇA EM REDES";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Segurança
- Mecanismos de Defesa
- Criptografia
- Autenticação
- Assinatura Digital
- Certificados Digitais
- Sistemas Biométricos
- Firewall
- Sistemas de Detecção de Intrusão e Auditoria
";"";"";"";"";"";"";"";"A Distância";""
"52559";"MÓDULO";"IMD0920";"T";"EQUIPAMENTOS ELETRÔNICOS, MEDIDAS E TESTES";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Circuitos de medição de tensão
- Circuitos de medição de corrente
- Circuitos de medição de potência
- Circuitos de medição de resistência elétrica
- Equipamentos eletrônicos a base de componentes ativos.
";"";"";"";"";"";"";"";"A Distância";""
"52560";"MÓDULO";"IMD0921";"T";"CIRCUITOS ELETRONICOS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"60";"0";"60";"20";"false";"3";"";"";"";"";"- Circuitos formados por componentes elétricos e eletrônicos
- Circuitos passivos e ativos
- Representação, armazenamento, transmissão ou processamento de informações em circuitos
- Controle de processos simples e servo mecanismos
- Implementação de circuitos simples de medição de corrente, tensão e potência
";"";"";"";"";"";"";"";"A Distância";""
"52561";"MÓDULO";"IMD0922";"T";"TECNICAS DE INSTALACAO E MANUTENCAO";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Organização da manutenção
- Tipos de manutenção: corretiva, preventiva, preditiva, detectiva e engenharia de manutenção
- Planejamento e organização da manutenção
- Manutenção de equipamentos elétricos
- Montagem, configuração e manutenção de Microcomputadores
- Procedimentos de manutenção para economia de energia e indicadores de manutenção
";"";"";"";"";"";"";"";"A Distância";""
"52562";"MÓDULO";"IMD0923";"T";"PROTOTIPAGEM E MONTAGEM DE PLACA DE CIRCUITO IMPRESSO";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Fluxo de desenvolvimento de protótipos de placa de circuito impresso
- Construção de placas de circuito impresso
- Softwares de desenho de placas
- Softwares de programação de microcontroladores de circuitos
";"";"";"";"";"";"";"";"A Distância";""
"52563";"MÓDULO";"IMD0924";"T";"SISTEMAS DIGITAIS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"80";"0";"80";"20";"false";"3";"";"";"";"";"- Sistemas analógicos e sistemas digitais
- Circuitos digitais através de expressões booleanas
- Tabelas verdade para circuitos
- Circuitos digitais combinacionais e sequenciais
- Sistemas síncronos e assíncronos
- Entender e descrever o funcionamento de circuitos combinacionais e sequenciais
- Projeto e a implementação de sistemas digitais
- Microprocessadores, microcontroladores e DSPs
- Sistema digital programável por linguagem de software
- Sistema digital configurável por linguagem de descrição de hardware
- Fluxo de projetos de sistemas embarcados de software em microcontroladores
- Programação de placas de hardware reconfiguráveis (FPGAs) com linguagem de descrição de hardware
";"";"";"";"";"";"";"";"A Distância";""
"52564";"MÓDULO";"IMD0925";"T";"PROJETOS DE SISTEMA MICRO-CONTROLADOS";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Introdução aos microprocessadores e microcontroladores
- Visão geral sobre microcontroladores: blocos funcionais
- Análise de um microcontrolador específico
- Características Gerais
- Arquitetura interna, diagrama de blocos e função dos Pinos
- Organização da Memória de Programa
- Organização da Memória de Dados
- Registros de Funções Especiais
- Tratamento e tipos de interrupções
- Conjunto de instruções
- Programação assembly e C
- Ambientes de programação: MPLAB e PROTEUS
- Interfaces periféricas
- Projeto de sistemas digitais com microcontroladores
";"";"";"";"";"";"";"";"A Distância";""
"52565";"MÓDULO";"IMD0926";"T";"PROJETOS DE SISTEMAS RF";"INSTITUTO METROPOLE DIGITAL";"0";"0";"0";"40";"0";"40";"20";"false";"3";"";"";"";"";"- Introdução, classificação e principais definições em RF
- Arquitetura básica de um projeto de comunicação sem fio: elementos construtivos.
- Protocolos de comunicação com fio
- Modelo OSI: camada física, camada de enlace
- Padrões de comunicação sem fio: ZigBee, Bluetooth, WiFi, RFID, IrDA
- Transmissores e receptores de RF
- Projeto de circuitos microcontrolados de comunicação sem fio
";"";"";"";"";"";"";"";"A Distância";""
"53071";"ATIVIDADE";"CPD0001";"G";"ATIVIDADE ACADEMICO CIENTÍFICO CULTURAL";"COORDENAÇÃO DO CURSO DE PEDAGOGIA  À DISTÂNCIA";"0";"200";"0";"200";"0";"0";"20";"false";"1";"";"";"";"";"Conjunto de atividades desenvolvidas pelos alunos no decorrer do curso, sob múltiplos formatos, independente das disciplinas curriculares obrigatórias. São classificadas em 06 categorias: atividades didático-pedagógicas, atividades de pesquisa, atividades de extensão, representação estudantil nas distintas instâncias da universidade; representação em entidades de classe; outras atividades.";"";"";"";"";"";"";"";"A Distância";"PEDAGOGIA"
"53076";"DISCIPLINA";"FPD1032";"G";"HISTÓRIA E CULTURA AFRO-BRASILEIRA E INDÍGENA";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"Geopolítica da Colonização. Contextos histórico, sócio-antropológico e político da formação social brasileira. Aprender a conhecer e conviver com os outros: povos indígenas, africanos, europeus. Unidade e diversidade cultural no Brasil e Rio Grande do Norte. Relação entre Educação Patrimonial e memória, história, cultura, civilização, ancestralidade, tradição, mestiçagem, preservação.";"";".";".";"";"";"2023";"2";"A Distância";"PEDAGOGIA"
"53101";"ATIVIDADE";"EFD0001";"G";"ATIVIDADES COMPLEMENTARES";"COORDENAÇÃO DO CURSO DE EDUCAÇÃO FÍSICA - A DISTÂNCIA";"0";"200";"0";"200";"0";"0";"20";"false";"1";"";"";"";"";"ATIVIDADE COMPLEMENTAR";"";"";"";"";"";"";"";"A Distância";"EDUCAÇÃO FÍSICA"
"53475";"MÓDULO";"ASC0036";"R";"EPIDEMIOLOGIA";"PROGRAMA DE RESIDÊNCIA EM ATENÇÃO À SAÚDE DA CRIANÇA";"0";"0";"0";"50";"50";"50";"20";"true";"3";"";"";"";"";"Estudo da epidemiologia. Instrumentos e métodos de investigação. Compreensão das técnicas de bioestatística para construção do perfil epidemiológico de micro-áreas e/ou populações específicas, com base nos dados demográficos, sócio-econômicos e culturais, condições de vida , estudos da morbi-mortalidade, fatores de risco, problemas de saúde da população e perfil sócio ambiental. Investigação epidemiológica na vigilância à saúde";"";"";"";"";"";"";"";"A Distância";""
"53690";"DISCIPLINA";"HED1001";"G";"INTRODUÇÃO À HISTÓRIA";"DEPARTAMENTO DE HISTÓRIA";"0";"15";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"Conceito de História. Tempo, fontes e objetos do saber histórico. O ofício de historiador. A relação história e ciências humanas.";"";" Entender as variadas experiências dos sujeitos históricos de forma a problematizar as diferentes relações de tempo e espaço;";"EMENTA 
Conceito de História. Tempo, fontes e objetos do saber histórico. O ofício de historiador. A relação história e ciências humanas.

BIBLIOGRAFIA BÁSICA
ALBUQUERQUE JUNIOR, Durval Muniz de. História: a arte de inventar o passado: ensaios de teoria da história. Bauru, SP: EDUSC, 2007. 
BLOCH, Marc. Apologia da história ou o ofício do historiador. Rio de Janeiro: Jorge Zahar, 2001. 
BOURDÉ, Guy; MARTIN, Hervé. As escolas históricas. Mira-Sintra, Portugal: Publicações Europa-América, [s. d.]. (Fórum da História, 4).
CARR, Edward Hallet. Que é história? Rio de Janeiro: Paz e Terra, 1978.
GLÉNISSON, Jean. Iniciação aos estudos históricos. São Paulo: Difusão Europeia do Livro, 1977.
JENKINS, Keith. A história repensada. São Paulo: Contexto, 2004.
MARROU, Henri-Irénée. Do conhecimento histórico. Lisboa, Portugal: Ed. Pedagógica Universitária, [1974]. (Col. História, 6).
REIS, José Carlos. A história, entre a filosofia e a ciência. São Paulo: Ática, 1996. (Fundamentos, 125).
SALMON, Pierre. História e crítica. Coimbra, Portugal: Liv. Almedina, 1979. 

BIBLIOGRAFIA COMPLEMENTAR
ARIÉS, Philippe. O tempo da história. Rio de Janeiro: Francisco Alves, 1989.
BURKE, Peter. A escola dos Annales (1929-1989): a Revolução Francesa da historiografia. São Paulo: UNESP, 1997. 
DOSSE, François. A história. Bauru, SP: EDUSC, 2003. 
____________. A história em migalhas: dos Annales à Nova História. Bauru, SP: EDUSC, 2003. 
DUBY, Georges et al. História e nova história. Lisboa, Portugal: Teorema, 1986. (Estudos Gerais, 3).
LEFEBVRE. Georges. O nascimento da moderna historiografia. Lisboa, Portugal: Sá da Costa Ed., 1981. (Nova Universidade, 4). 
REIS, José Carlos. Nouvelle histoire e tempo histórico. São Paulo: Ática, 1994.
SIMIAND, François. Método histórico e ciência social. Bauru, SP: EDUSC, 2003. (Col. História).
WHITROW, G. J. O tempo na história: concepções sobre o tempo da pré-história aos nossos dias. Rio de Janeiro: Jorge Zahar Ed., 1993. (Ciência e Cultura).
";"";"";"2021";"2";"A Distância";""
"53691";"DISCIPLINA";"HED1002";"G";"PRÉ-HISTÓRIA";"DEPARTAMENTO DE HISTÓRIA";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"( HED1031 ) ";"";"";"História e Pré-história: discutindo conceitos e métodos. A origem do Homem e o processo de hominização. As divisões clássicas da Pré-história: Paleolítico, Mesolítico e Neolítico. A Pré-história americana: o povoamento e ocupação da América. A Pré-história do Nordeste e do Rio Grande do Norte. Sociedades caçadoras-coletoras e agricultoras: tecnologia, economia, organização social, cultura e religião.";"";"	Ter conhecimento das diversas concepções teórico-metodológicas de sua disciplina, que referenciam a construção de categorias para a reflexão e análise das relações histórico-sociais;
	Entender as variadas experiências dos sujeitos históricos de forma a problematizar as diferentes relações de tempo e espaço;
	Transitar pelas fronteiras entre a História e outras áreas do conhecimento;
";"EMENTA 
História e Pré-história: discutindo conceitos e métodos. A origem do Homem e o processo de hominização. As divisões clássicas da Pré-história: Paleolítico, Mesolítico e Neolítico. A Pré-história americana: o povoamento e ocupação da América. A Pré-história do Nordeste e do Rio Grande do Norte. Sociedades caçadoras-coletoras e agricultoras: tecnologia, economia, organização social, cultura e religião.  

BIBLIOGRAFIA BÁSICA
CLARK, G. A pré-história. Tradução Edmond Jorge. Rio de Janeiro: Zahar, 1975.
FUNARI, P. P. A.; NOELLI, F. S. Pré-história do Brasil. São Paulo: Contexto, 2005.
LEAKEY, R. A origem da espécie humana. Rio de Janeiro: Rocco, 1995.
LEROI-GOURHAN, A. Pré-história. Tradução Josefa Uratsuka e Caio del Rio Garcia. São Paulo: Pioneira, EDUSP, 1981.

BIBLIOGRAFIA COMPLEMENTAR
MARTIM, G. Pré-História do Nordeste do Brasil. Recife: Ed. UFPE, 1999.
PROUS, A. Arqueologia brasileira. Brasília, DF: Editora Universidade de Brasília, 1992.
PROUS, A. O Brasil antes dos brasileiros: a pré-história do nosso país. Rio de Janeiro: Zahar, 2006.
TENÓRIO, M. Ch. (Org.). Pré-história da Terra Brasilis. Rio de Janeiro: Ed. UFRJ, 1999.
";"";"";"2023";"1";"A Distância";""
"53692";"DISCIPLINA";"HED1003";"G";"HISTÓRIA ANTIGA I";"DEPARTAMENTO DE HISTÓRIA";"0";"0";"0";"60";"0";"60";"20";"false";"2";"";"";"";"";"História Antiga: fontes e historiografia. O conceito de Antiguidade Oriental. Civilizações do Antigo Oriente Próximo: Mesopotâmia, Egito, Fenícia, Palestina e Pérsia. Organização política e relações de poder, formas de trabalho, família e vida cotidiana, formas de representação e religião.";"";"	Ter conhecimento das diversas concepções teórico-metodológicas de sua disciplina, que referenciam a construção de categorias para a reflexão e análise das relações histórico-sociais;
	Entender as variadas experiências dos sujeitos históricos de forma a problematizar as diferentes relações de tempo e espaço;
	Transitar pelas fronteiras entre a História e outras áreas do conhecimento;
";"EMENTA 
História Antiga: fontes e historiografia. O conceito de Antiguidade Oriental. Civilizações do Antigo Oriente Próximo: Mesopotâmia, Egito, Fenícia, Palestina e Pérsia. Organização política e relações de poder, formas de trabalho, família e vida cotidiana, formas de representação e religião.

BIBLIOGRAFIA BÁSICA
BOTTÉRO, J. Mesopotâmia: la escritura, la razón y los dioses. Traducción José Luis Rozas Lopes. Madrid: Cátedra, 2004.
GARELLI, P. O Oriente Próximo asiático: das origens aos povos do mar. São Paulo: Pioneira, 1982. 
GARELLI, P.; NIKIPROWETZKY, O Oriente Próximo asiático: impérios mesopotâmicos, Israel. São Paulo: Pioneira: EDUSP, 1982.
VERCOUTTER, J. O Egito Antigo. São Paulo: DIFEL, 1986.
BIBLIOGRAFIA COMPLEMENTAR
BOUZON, E. Ensaios babilônicos: sociedade, economia e cultura na Babilônia pré-cristã. Porto Alegre: EDIPUCRS, 1998. 
DONADONI, S. (Dir.). O homem egípcio. Tradução Maria Jorge V. de Figueiredo. Lisboa: Editorial Presença, 1994.
SHAFER, B. (Org.) As religiões do Egito Antigo: deuses, mitos e rituais domésticos. São Paulo: Nova Alexandria, 2002.
";"";"";"2023";"2";"A Distância";""
